Thu nhập lãi thuần,Chi phí hoạt động,Tổng TNTT,Tổng LNST,LNST của CĐ Ngân hàng mẹ,Tổng tài sản,"- Tiền, vàng gửi và cho vay các TCTD",- Cho vay khách hàng,Nợ phải trả,- Tiền gửi và vay các TCTD,- Tiền gửi của khách hàng,Vốn và các quỹ,- Vốn của TCTD,- Lợi nhuận chưa phân phối,EPS của 4 quý gần nhất,BVPS cơ bản,P/E cơ bản,ROEA,ROAA,Time
"5,345,252","894,719","2,409,051","1,778,513","1,770,522","460,838,203","65,425,354","290,388,554","432,120,343","71,515,564","256,011,819","28,509,348","22,173,891","4,553,309","3,831.00","14,093.00",4.62,6.70,0.40,"Quý 4/2011
01/10-31/12
CKT/HN"
"5,356,987","3,177,064","2,062,547","1,582,200","1,579,331","414,985,844","48,106,607","269,608,615","390,463,027","41,426,207","223,403,322","24,313,306","18,795,592","4,656,761","3,268.00","14,422.00",7.71,6.74,0.39,"Quý 3/2011
01/07-30/09
CKT/HN"
"5,094,560","3,745,263","2,751,928","1,993,205","1,989,710","394,664,684","39,555,405","258,916,716","371,894,065","46,606,927","187,357,233","22,563,977","18,806,356","3,158,013","3,353.00","13,385.00",8.11,8.81,0.50,"Quý 2/2011
01/04-30/06
CKT/HN"
"4,200,925","1,938,013","1,161,832","997,142","995,906","395,843,604","56,962,606","247,146,494","373,024,557","53,492,790","192,415,067","22,615,899","18,806,356","3,213,537","2,659.00","13,415.00",10.60,4.88,0.26,"Quý 1/2011
01/01-31/03
CKT/HN"
"3,745,214","2,149,684","878,307","570,035","560,110","367,931,807","51,004,236","231,317,575","350,269,511","31,706,255","203,248,912","17,460,721","15,265,872","151,866","2,866.00","11,508.00",8.03,3.23,0.16,"Quý 4/2010
01/10-31/12
CKT/HN"
"3,009,681","1,678,264","1,484,775","1,219,745","1,226,447","321,339,287","34,676,095","204,562,934","303,973,588","21,902,927","172,936,113","17,174,049","11,448,438","2,887,851","3,196.00","15,262.00",5.91,7.31,0.40,"Quý 3/2010
01/07-30/09
CKT/HN"
"3,076,240","1,999,384","972,024","632,404","633,872","294,637,802","33,654,828","184,806,682","278,039,694","19,499,962","155,131,206","16,403,368","11,446,938","1,796,846","2,506.00","14,577.00",10.54,3.74,0.23,"Quý 2/2010
01/04-30/06
CKT/HN"
"2,249,395","1,293,616","1,171,113","987,733","984,226","263,811,694","25,281,894","175,032,633","246,105,658","12,693,761","156,690,701","17,509,827","12,217,858","3,675,766","1,943.00","15,560.00",14.41,6.54,0.39,"Quý 1/2010
01/01-31/03
CKT/HN"
"2,471,727","2,145,793","596,271","754,677","752,278","245,411,855","23,842,278","161,658,925","228,215,635","14,807,836","148,507,411","16,988,991","12,217,858","2,845,230","2,145.00","15,097.00",13.75,4.50,0.32,"Quý 4/2009
01/10-31/12
CKT/HN"
"2,088,193","1,381,006","839,238","450,874","438,619","226,569,995","14,840,413","154,612,849","209,953,662","6,031,434","145,200,227","16,411,375","12,250,858","2,567,998","1,485.00","14,541.00",24.78,5.35,0.39,"Quý 3/2009
01/07-30/09
CKT/HN"
"1,650,510","724,944","1,206,290","1,204,597","1,204,597","193,280,787","21,981,945","122,275,138","179,909,728","5,216,327","128,095,789","13,371,059","8,121,602","2,606,242","1,560.00","17,316.00",0,9.37,0.62,"Quý 1/2009
01/01-31/03
CKT/HN"
