Date,Close,Open,High,Low,Vol.
2024-06-06,30700.0,29950.0,31100.0,29650.0,31379700.0
2024-06-05,29600.0,30000.0,30400.0,29600.0,15295100.0
2024-06-04,29950.0,30500.0,30600.0,29850.0,23621100.0
2024-06-03,29750.0,28100.0,29750.0,28100.0,28987800.0
2024-05-31,27850.0,28050.0,28200.0,27800.0,5567800.0
2024-05-30,27850.0,28000.0,28250.0,27600.0,16001700.0
2024-05-29,28250.0,28900.0,28900.0,28250.0,10808900.0
2024-05-28,28850.0,28800.0,29000.0,28600.0,9012300.0
2024-05-27,28700.0,28800.0,28950.0,28350.0,6564000.0
2024-05-24,28700.0,28450.0,29250.0,28300.0,28342000.0
2024-05-23,28550.0,27900.0,28550.0,27700.0,10710600.0
2024-05-22,28000.0,28300.0,28400.0,27950.0,7853200.0
2024-05-21,28300.0,28300.0,28450.0,27850.0,10117400.0
2024-05-20,28300.0,28750.0,28750.0,28200.0,10164400.0
2024-05-17,28500.0,28500.0,28550.0,28300.0,7280700.0
2024-05-16,28400.0,28100.0,28650.0,28100.0,16790800.0
2024-05-15,27800.0,27350.0,27900.0,27300.0,9943400.0
2024-05-14,27250.0,27300.0,27550.0,27200.0,7458600.0
2024-05-13,27250.0,27700.0,27700.0,27200.0,8671600.0
2024-05-10,27600.0,27900.0,28000.0,27600.0,6903400.0
2024-05-09,27800.0,28000.0,28150.0,27800.0,7552300.0
2024-05-08,27950.0,28300.0,28350.0,27850.0,9279100.0
2024-05-07,28300.0,28150.0,28350.0,28100.0,8585700.0
2024-05-06,28100.0,27550.0,28150.0,27550.0,8810000.0
2024-05-03,27550.0,27900.0,28050.0,27500.0,8850000.0
2024-05-02,27600.0,26250.0,28700.0,26250.0,10050000.0
2024-04-26,28200.0,28400.0,28950.0,28100.0,11930000.0
2024-04-25,28450.0,27600.0,28800.0,27600.0,9380000.0
2024-04-24,28600.0,27650.0,28650.0,27650.0,13990000.0
2024-04-23,27800.0,27150.0,28200.0,27150.0,18400000.0
2024-04-22,27650.0,26500.0,28150.0,26500.0,13420000.0
2024-04-19,26800.0,26500.0,28000.0,26150.0,23050000.0
2024-04-17,26800.0,27350.0,27600.0,26800.0,12960000.0
2024-04-16,27300.0,25600.0,27800.0,25600.0,22650000.0
2024-04-15,27500.0,29100.0,29400.0,27100.0,24340000.0
2024-04-12,29100.0,28850.0,29400.0,26850.0,15450000.0
2024-04-11,28850.0,28900.0,29100.0,28750.0,10460000.0
2024-04-10,29100.0,29200.0,29450.0,29100.0,14930000.0
2024-04-09,29150.0,29000.0,29250.0,28700.0,17950000.0
2024-04-08,27600.0,29600.0,29600.0,27600.0,26850000.0
2024-04-05,30000.0,29700.0,30000.0,29150.0,25460000.0
2024-04-04,29700.0,30500.0,30500.0,29600.0,30270000.0
2024-04-03,30100.0,30300.0,30800.0,30000.0,26960000.0
2024-04-02,30200.0,30700.0,30950.0,29250.0,105090000.0
2024-04-01,31400.0,31750.0,31750.0,31050.0,24130000.0
2024-03-29,31600.0,32000.0,32550.0,30600.0,34570000.0
2024-03-28,28800.0,30900.0,32000.0,28800.0,32000000.0
2024-03-27,30900.0,31200.0,33100.0,30650.0,15100000.0
2024-03-26,31000.0,30600.0,32950.0,30600.0,19270000.0
2024-03-25,30850.0,31650.0,31700.0,30800.0,25050000.0
2024-03-22,31650.0,31700.0,32400.0,31300.0,32810000.000000004
2024-03-21,31500.0,31250.0,31500.0,31100.0,15680000.0
2024-03-20,31150.0,30400.0,31250.0,30150.0,28150000.0
2024-03-19,30400.0,30300.0,30550.0,29900.0,13160000.0
2024-03-18,30250.0,30500.0,30700.0,29700.0,26180000.0
2024-03-15,30500.0,30450.0,30750.0,30200.0,17490000.0
2024-03-14,30450.0,30900.0,30950.0,30400.0,15810000.0
2024-03-13,30850.0,30300.0,30850.0,30150.0,16469999.999999998
2024-03-12,30250.0,30100.0,30550.0,30100.0,13200000.0
2024-03-11,30200.0,30600.0,30700.0,30100.0,20140000.0
2024-03-08,30650.0,31350.0,31500.0,30600.0,34890000.0
2024-03-07,31300.0,31550.0,31600.0,31150.0,17420000.0
2024-03-06,31600.0,31800.0,32150.0,31550.0,12350000.0
2024-03-05,31900.0,31750.0,31950.0,31550.0,12350000.0
2024-03-04,31750.0,32100.0,32200.0,31650.0,17160000.0
2024-03-01,31950.0,31750.0,32200.0,31700.0,27190000.0
2024-02-29,31550.0,31600.0,31800.0,31100.0,23710000.0
2024-02-28,31400.0,30850.0,31500.0,30750.0,28480000.0
2024-02-27,30750.0,30600.0,30850.0,30350.0,15450000.0
2024-02-26,30500.0,30650.0,30750.0,30150.0,24760000.0
2024-02-23,30750.0,31150.0,31550.0,30650.0,33550000.0
2024-02-22,31050.0,31400.0,31500.0,31000.0,15530000.0
2024-02-21,31500.0,31000.0,32000.0,30850.0,44460000.0
2024-02-20,30700.0,30700.0,31050.0,30550.0,16160000.0
2024-02-19,30700.0,30950.0,30950.0,30450.0,15780000.0
2024-02-16,30800.0,31300.0,31400.0,30750.0,20790000.0
2024-02-15,31250.0,31200.0,31700.0,31000.0,17190000.0
2024-02-07,31100.0,30750.0,31200.0,30750.0,12200000.0
2024-02-06,30800.0,30800.0,31100.0,30700.0,13440000.0
2024-02-05,30600.0,30000.0,30850.0,29850.0,20320000.0
2024-02-02,29900.0,29950.0,30150.0,29750.0,10080000.0
2024-02-01,29800.0,29900.0,30150.0,29700.0,10670000.0
2024-01-31,29900.0,30750.0,30900.0,29800.0,34440000.0
2024-01-30,30700.0,30350.0,30700.0,30300.0,11430000.0
2024-01-29,30350.0,30300.0,30650.0,30300.0,8940000.0
2024-01-26,30300.0,30700.0,30700.0,30200.0,15140000.0
2024-01-25,30500.0,31000.0,31000.0,30300.0,17450000.0
2024-01-24,30750.0,30450.0,31250.0,30400.0,24680000.0
2024-01-23,30500.0,30350.0,30700.0,30250.0,17930000.0
2024-01-22,30250.0,30500.0,30600.0,30150.0,13400000.0
2024-01-19,30300.0,30000.0,30300.0,29950.0,19380000.0
2024-01-18,29800.0,29750.0,30250.0,29650.0,14260000.0
2024-01-17,29700.0,29900.0,30050.0,29700.0,15240000.0
2024-01-16,29900.0,29750.0,29900.0,29600.0,13160000.0
2024-01-15,29800.0,30100.0,30250.0,29700.0,13060000.0
2024-01-12,29900.0,29300.0,30150.0,29100.0,41150000.0
2024-01-11,29500.0,29700.0,29950.0,29200.0,24450000.0
2024-01-10,29450.0,29100.0,29800.0,29100.0,25100000.0
2024-01-09,29200.0,29200.0,29500.0,29100.0,16760000.000000002
2024-01-08,29200.0,29600.0,29650.0,29000.0,15850000.0
2024-01-05,29300.0,29000.0,29450.0,28850.0,31290000.0
2024-01-04,28600.0,28600.0,29550.0,28500.0,31410000.0
2024-01-03,28500.0,27750.0,28500.0,27600.0,19990000.0
2024-01-02,27750.0,28000.0,28150.0,27750.0,14810000.0
2023-12-29,27950.0,27650.0,28100.0,27600.0,16010000.000000002
2023-12-28,27600.0,27450.0,27800.0,27350.0,10410000.0
2023-12-27,27400.0,27500.0,27650.0,27350.0,10690000.0
2023-12-26,27500.0,27600.0,27600.0,27150.0,13850000.0
2023-12-25,27500.0,27250.0,27800.0,27250.0,12750000.0
2023-12-22,27200.0,26600.0,27450.0,26300.0,22250000.0
2023-12-21,26600.0,26750.0,26850.0,26500.0,10020000.0
2023-12-20,26950.0,26700.0,26950.0,26450.0,8220000.000000001
2023-12-19,26600.0,26300.0,26600.0,25850.0,18260000.0
2023-12-18,26300.0,27100.0,27200.0,26300.0,21730000.0
2023-12-15,27100.0,27100.0,27450.0,27050.0,12860000.0
2023-12-14,27100.0,27700.0,27750.0,27100.0,14270000.0
2023-12-13,27450.0,28000.0,28200.0,27450.0,20640000.0
2023-12-12,28000.0,27950.0,28100.0,27800.0,6950000.0
2023-12-11,27850.0,28300.0,28400.0,27850.0,14350000.0
2023-12-08,28200.0,28700.0,28850.0,28200.0,14680000.0
2023-12-07,28550.0,28300.0,28950.0,28050.0,29260000.0
2023-12-06,28100.0,27700.0,28100.0,27700.0,14180000.0
2023-12-05,27800.0,28150.0,28300.0,27800.0,12590000.0
2023-12-04,28200.0,27600.0,28350.0,27550.0,19610000.0
2023-12-01,27500.0,27500.0,27650.0,27050.0,13640000.0
2023-11-30,27500.0,27800.0,28100.0,27500.0,13610000.0
2023-11-29,27800.0,28050.0,28250.0,27800.0,12030000.0
2023-11-28,28150.0,27500.0,28150.0,26850.0,17250000.0
2023-11-27,27400.0,28200.0,28200.0,27400.0,19830000.0
2023-11-24,28300.0,28400.0,28400.0,27500.0,23860000.0
2023-11-23,28200.0,29150.0,29300.0,28200.0,16579999.999999998
2023-11-22,29100.0,29300.0,29450.0,28750.0,19080000.0
2023-11-21,29300.0,29550.0,29600.0,29100.0,7020000.0
2023-11-20,29200.0,28700.0,29450.0,28700.0,16239999.999999998
2023-11-17,29350.0,30250.0,30400.0,29050.0,22160000.0
2023-11-16,30200.0,29900.0,30200.0,29750.0,9780000.0
2023-11-15,30000.0,30600.0,30700.0,29800.0,16570000.0
2023-11-14,30000.0,29600.0,30450.0,29500.0,18570000.0
2023-11-13,29250.0,29500.0,29600.0,29000.0,15890000.0
2023-11-10,29500.0,29400.0,30000.0,29250.0,13740000.0
2023-11-09,29650.0,30050.0,30300.0,29650.0,22230000.0
2023-11-08,30000.0,28900.0,30100.0,28750.0,20910000.0
2023-11-07,29000.0,29150.0,29300.0,28900.0,11140000.0
2023-11-06,29450.0,28650.0,29500.0,28600.0,26750000.0
2023-11-03,28500.0,29200.0,29200.0,28400.0,18860000.0
2023-11-02,29000.0,27950.0,29050.0,27900.0,15520000.0
2023-11-01,27650.0,27500.0,27700.0,27100.0,8560000.0
2023-10-31,27000.0,27100.0,27550.0,26550.0,28000000.0
2023-10-30,27000.0,28750.0,28800.0,27000.0,21270000.0
2023-10-27,28700.0,28550.0,29250.0,28150.0,16880000.0
2023-10-26,28100.0,29000.0,29200.0,27700.0,40840000.0
2023-10-25,29550.0,30000.0,30200.0,29550.0,8070000.0
2023-10-24,30000.0,30000.0,30200.0,29750.0,11930000.0
2023-10-23,29700.0,29800.0,30100.0,29400.0,13700000.0
2023-10-20,30100.0,29000.0,30300.0,28850.0,18950000.0
2023-10-19,29000.0,29500.0,29900.0,28950.0,20420000.0
2023-10-18,29700.0,30100.0,30300.0,29350.0,20150000.0
2023-10-17,30000.0,30450.0,30700.0,30000.0,11770000.0
2023-10-16,30200.0,31400.0,31450.0,30200.0,25870000.0
2023-10-13,31500.0,31200.0,31600.0,31000.0,11310000.0
2023-10-12,31600.0,31950.0,31950.0,31300.0,8160000.0
2023-10-11,31750.0,31250.0,31800.0,31150.0,8369999.999999999
2023-10-10,31250.0,31350.0,31650.0,31250.0,11510000.0
2023-10-09,31200.0,30950.0,31300.0,30600.0,9200000.0
2023-10-06,30950.0,29850.0,30950.0,29650.0,13110000.0
2023-10-05,29900.0,30100.0,30350.0,29850.0,10310000.0
2023-10-04,30200.0,28900.0,30600.0,28850.0,20420000.0
2023-10-03,29200.0,30650.0,30650.0,29050.0,33380000.000000004
2023-10-02,30850.0,30750.0,31100.0,30600.0,10890000.0
2023-09-29,30650.0,31000.0,31250.0,30650.0,12280000.0
2023-09-28,30750.0,31700.0,31700.0,30450.0,29420000.0
2023-09-27,31800.0,31500.0,31800.0,30550.0,19340000.0
2023-09-26,31350.0,31950.0,32200.0,31350.0,17060000.0
2023-09-25,31650.0,32800.0,33150.0,31400.0,25660000.0
2023-09-22,32900.0,32000.0,33000.0,31350.0,35950000.0
2023-09-21,32350.0,33200.0,33700.0,32350.0,31020000.0
2023-09-20,33250.0,33300.0,33550.0,33200.0,10590000.0
2023-09-19,33300.0,32700.0,33600.0,32650.0,33670000.0
2023-09-18,32600.0,32300.0,33050.0,32300.0,15200000.0
2023-09-15,32500.0,32300.0,33150.0,32100.0,34140000.0
2023-09-14,31800.0,32000.0,32450.0,31800.0,14940000.0
2023-09-13,31950.0,32500.0,32550.0,31850.0,17040000.0
2023-09-12,32350.0,31800.0,32350.0,31350.0,14340000.0
