Date,Close,Open,High,Low,Vol.
2024-06-06,43700.0,44300.0,44350.0,43700.0,1843000.0
2024-06-05,44200.0,44100.0,44750.0,44100.0,1611400.0
2024-06-04,44100.0,44300.0,44550.0,44000.0,1638500.0
2024-06-03,43950.0,43800.0,44600.0,43800.0,1707000.0
2024-05-31,43550.0,43500.0,44600.0,43300.0,1691900.0
2024-05-30,43150.0,44400.0,44500.0,43150.0,2627000.0
2024-05-29,44400.0,45050.0,45200.0,44250.0,2603100.0
2024-05-28,45050.0,45000.0,45300.0,44450.0,2388600.0
2024-05-27,45050.0,44950.0,45250.0,44450.0,1713000.0
2024-05-24,44950.0,45150.0,45600.0,44150.0,10340400.0
2024-05-23,45550.0,45250.0,45900.0,44750.0,2649700.0
2024-05-22,45500.0,46350.0,46900.0,45500.0,8684300.0
2024-05-21,46450.0,47000.0,47700.0,46450.0,3335500.0
2024-05-20,46700.0,47000.0,47550.0,46350.0,3339900.0
2024-05-17,46850.0,46750.0,46900.0,46250.0,2168200.0
2024-05-16,46750.0,46600.0,47150.0,46200.0,2854500.0
2024-05-15,46350.0,46200.0,46750.0,46000.0,1400800.0
2024-05-14,46050.0,48100.0,48100.0,46050.0,11700900.0
2024-05-13,45000.0,45300.0,45350.0,44350.0,1754800.0
2024-05-10,45000.0,45400.0,45700.0,44500.0,1166900.0
2024-05-09,45400.0,45400.0,46000.0,45050.0,1415400.0
2024-05-08,45400.0,45100.0,45400.0,44300.0,1760400.0
2024-05-07,45000.0,45350.0,45350.0,44500.0,5986500.0
2024-05-06,44750.0,44450.0,44900.0,41500.0,1520000.0
2024-05-03,44450.0,44400.0,44900.0,43350.0,1320000.0
2024-05-02,44400.0,43550.0,44900.0,41500.0,1600000.0
2024-04-26,44450.0,40100.0,44900.0,39950.0,2700000.0
2024-04-25,41500.0,41800.0,42350.0,41300.0,1520000.0
2024-04-24,41600.0,40600.0,42800.0,40600.0,1580000.0
2024-04-23,41000.0,42000.0,43450.0,40600.0,2700000.0
2024-04-22,42000.0,42600.0,45250.0,39650.0,3220000.0
2024-04-19,42600.0,44900.0,47250.0,42000.0,3670000.0
2024-04-17,45050.0,45000.0,48600.0,44500.0,2580000.0
2024-04-16,46400.0,43750.0,47250.0,43750.0,4790000.0
2024-04-15,47000.0,48000.0,48450.0,45100.0,5600000.0
2024-04-12,48450.0,45000.0,48900.0,45000.0,3010000.0
2024-04-11,49000.0,48500.0,49500.0,47250.0,3400000.0
2024-04-10,48500.0,44400.0,51000.0,44400.0,5160000.0
2024-04-09,47700.0,47600.0,47700.0,47000.0,3500000.0
2024-04-08,44500.0,48450.0,48450.0,44500.0,2950000.0
2024-04-05,47800.0,47850.0,47950.0,47100.0,3380000.0
2024-04-04,47850.0,47750.0,47950.0,46800.0,4120000.0
2024-04-03,47750.0,46000.0,47850.0,46000.0,4260000.0
2024-04-02,47300.0,47800.0,48000.0,46700.0,4280000.0
2024-04-01,47850.0,47000.0,48000.0,47000.0,4450000.0
2024-03-29,47650.0,44300.0,47900.0,44300.0,3520000.0
2024-03-28,47600.0,47400.0,47950.0,46900.0,4640000.0
2024-03-27,47050.0,46600.0,48900.0,43800.0,4200000.0
2024-03-26,47050.0,46850.0,47200.0,44000.0,3480000.0
2024-03-25,46850.0,46600.0,49850.0,43350.0,4740000.0
2024-03-22,46600.0,46500.0,49300.0,46050.0,5200000.0
2024-03-21,46500.0,46500.0,46850.0,45900.0,3530000.0
2024-03-20,46500.0,46800.0,47000.0,45800.0,4700000.0
2024-03-19,47000.0,46200.0,47300.0,45600.0,7830000.0
2024-03-18,46100.0,44850.0,46200.0,43900.0,7730000.0
2024-03-15,44400.0,45900.0,46000.0,44400.0,4810000.0
2024-03-14,45950.0,45200.0,46850.0,45000.0,6020000.0
2024-03-13,45000.0,44250.0,45000.0,44100.0,2240000.0
2024-03-12,44150.0,44350.0,44600.0,44050.0,2840000.0
2024-03-11,44350.0,44900.0,45250.0,44350.0,3450000.0
2024-03-08,44800.0,46000.0,46000.0,44800.0,3900000.0
2024-03-07,45600.0,45600.0,45850.0,45350.0,2470000.0
2024-03-06,45600.0,45300.0,46850.0,45200.0,3710000.0
2024-03-05,45300.0,45200.0,45500.0,45000.0,3150000.0
2024-03-04,45250.0,45300.0,45750.0,45150.0,3740000.0
2024-03-01,45250.0,45000.0,45600.0,44850.0,2980000.0
2024-02-29,45000.0,46000.0,46150.0,45000.0,4020000.0
2024-02-28,45600.0,45900.0,46400.0,45250.0,3370000.0
2024-02-27,45150.0,44800.0,45650.0,44350.0,4370000.0
2024-02-26,44600.0,45350.0,45750.0,44300.0,5090000.0
2024-02-23,45450.0,47950.0,47950.0,45200.0,9880000.0
2024-02-22,47600.0,47250.0,47700.0,47000.0,4020000.0
2024-02-21,47250.0,48550.0,48550.0,47100.0,6650000.0
2024-02-20,48500.0,48000.0,49350.0,47900.0,8970000.0
2024-02-19,47000.0,44300.0,47000.0,44300.0,16640000.0
2024-02-16,43950.0,42550.0,44150.0,42500.0,4990000.0
2024-02-15,42550.0,42500.0,42800.0,42200.0,1930000.0
2024-02-07,42400.0,42300.0,42400.0,42000.0,1600000.0
2024-02-06,42300.0,42250.0,42350.0,41900.0,1590000.0
2024-02-05,42200.0,42200.0,42200.0,41800.0,2690000.0
2024-02-02,42100.0,42350.0,42500.0,42050.0,1980000.0
2024-02-01,42350.0,42450.0,42500.0,42050.0,2200000.0
2024-01-31,42500.0,42700.0,42800.0,42100.0,2740000.0
2024-01-30,42700.0,42650.0,42800.0,42500.0,1330000.0
2024-01-29,42650.0,42800.0,42850.0,42400.0,1820000.0
2024-01-26,42800.0,42700.0,43000.0,42650.0,1810000.0
2024-01-25,42800.0,43100.0,43100.0,42800.0,1160000.0
2024-01-24,43150.0,43200.0,43250.0,42900.0,1690000.0
2024-01-23,43100.0,43400.0,43400.0,42900.0,2210000.0
2024-01-22,43300.0,43500.0,43500.0,43150.0,1690000.0
2024-01-19,43300.0,43350.0,43450.0,43150.0,2910000.0
2024-01-18,43350.0,43000.0,43500.0,43000.0,1730000.0
2024-01-17,43200.0,43150.0,43450.0,42950.0,1880000.0
2024-01-16,43150.0,43000.0,43250.0,42850.0,1440000.0
2024-01-15,43050.0,43500.0,43500.0,43050.0,1460000.0
2024-01-12,43000.0,43500.0,43500.0,42700.0,2970000.0
2024-01-11,43650.0,43600.0,44000.0,43400.0,1670000.0
2024-01-10,43600.0,43900.0,44050.0,43200.0,2680000.0
2024-01-09,43900.0,44300.0,44400.0,43900.0,1600000.0
2024-01-08,44350.0,44450.0,44750.0,44100.0,2530000.0
2024-01-05,44100.0,44150.0,44200.0,43900.0,1480000.0
2024-01-04,44150.0,44150.0,44400.0,43800.0,2340000.0
2024-01-03,44150.0,43500.0,44150.0,43500.0,2280000.0
2024-01-02,44000.0,44950.0,44950.0,44000.0,2280000.0
2023-12-29,44600.0,44650.0,44850.0,44450.0,2170000.0
2023-12-28,44450.0,43600.0,44600.0,43600.0,4070000.000000001
2023-12-27,43600.0,43650.0,43950.0,43600.0,1850000.0
2023-12-26,43550.0,43400.0,43750.0,43350.0,1760000.0
2023-12-25,43400.0,43100.0,43550.0,43000.0,1980000.0
