Date,Close,Open,High,Low,Vol.
2024-06-06,65500.0,66500.0,68500.0,65200.0,2283680.0
2024-06-05,65600.0,62000.0,65600.0,61800.0,2916100.0
2024-06-04,61400.0,59700.0,61700.0,59500.0,2409000.0
2024-06-03,59400.0,59000.0,60100.0,58700.0,1148600.0
2024-05-31,58300.0,59300.0,59300.0,58300.0,1563200.0
2024-05-30,59300.0,59600.0,60000.0,58300.0,1747200.0
2024-05-29,60500.0,61000.0,61300.0,60300.0,1518300.0
2024-05-28,61000.0,58700.0,61000.0,58400.0,2665000.0
2024-05-27,58500.0,58000.0,58600.0,58000.0,674000.0
2024-05-24,58000.0,59500.0,59500.0,57800.0,1513300.0
2024-05-23,59500.0,57800.0,59700.0,57500.0,1932100.0
2024-05-22,57500.0,58300.0,58600.0,57500.0,1118000.0
2024-05-21,58000.0,57800.0,58800.0,57500.0,1191200.0
2024-05-20,57800.0,58100.0,58800.0,57800.0,859900.0
2024-05-17,58100.0,57800.0,58900.0,57500.0,1454500.0
2024-05-16,57500.0,57700.0,58100.0,57500.0,849400.0
2024-05-15,57600.0,57200.0,58000.0,57200.0,1027100.0
2024-05-14,57100.0,57000.0,57500.0,56900.0,559300.0
2024-05-13,56900.0,57600.0,57900.0,56700.0,856500.0
2024-05-10,57600.0,57700.0,58100.0,57300.0,784000.0
2024-05-09,57600.0,58900.0,59000.0,57500.0,1040100.0
2024-05-08,58900.0,57600.0,60000.0,57000.0,2323700.0
2024-05-07,57700.0,57000.0,57900.0,56500.0,1044500.0
2024-05-06,57000.0,56700.0,57500.0,52800.0,884900.0
2024-05-03,56700.0,57000.0,57100.0,54500.0,784800.0
2024-05-02,56600.0,54400.0,56700.0,50900.0,1580000.0
2024-04-26,54400.0,54700.0,55300.0,54100.0,705300.0
2024-04-25,54400.0,53600.0,55400.0,53600.0,1110000.0
2024-04-24,53600.0,53400.0,55000.0,49500.0,467200.0
2024-04-23,53000.0,54000.0,56900.0,52300.0,373300.0
2024-04-22,53200.0,52500.0,55700.0,52500.0,356700.0
2024-04-19,52500.0,54000.0,55700.0,52000.0,1180000.0
2024-04-17,54000.0,55000.0,57000.0,54000.0,364800.0
2024-04-16,54800.0,55000.0,55400.0,53000.0,1100000.0
2024-04-15,55000.0,56000.0,56000.0,52100.0,926600.0
2024-04-12,56000.0,55200.0,56400.0,55200.0,957300.0
2024-04-11,55400.0,55500.0,56100.0,54200.0,493900.0
2024-04-10,55300.0,55000.0,55500.0,51200.0,522900.0
2024-04-09,55000.0,55100.0,55500.0,54800.0,1020000.0
2024-04-08,55300.0,56200.0,56600.0,55000.0,1060000.0
2024-04-05,56100.0,56500.0,60400.0,53100.0,947600.0
2024-04-04,56500.0,56000.0,57000.0,55000.0,991100.0
2024-04-03,56000.0,56500.0,57800.0,52500.0,1440000.0
2024-04-02,56400.0,56800.0,60600.0,53400.0,1030000.0
2024-04-01,56900.0,56800.0,60600.0,53500.0,571000.0
2024-03-29,56700.0,57400.0,58000.0,53300.0,618700.0
2024-03-28,57140.0,57500.0,61200.0,53600.0,1070000.0
2024-03-27,57500.0,57400.0,60500.0,55900.0,598300.0
2024-03-26,56900.0,57000.0,57200.0,55600.0,910400.0
2024-03-25,57000.0,57600.0,57700.0,53300.0,1090000.0
2024-03-22,57200.0,57300.0,57600.0,54800.0,673900.0
2024-03-21,57200.0,57400.0,57600.0,57100.0,738100.0
2024-03-20,56900.0,57000.0,57100.0,56400.0,739800.0
2024-03-19,56900.0,57300.0,57400.0,56600.0,654600.0
2024-03-18,56700.0,58100.0,58600.0,56100.0,1830000.0
2024-03-15,58000.0,58700.0,58800.0,57400.0,2040000.0
2024-03-14,58700.0,59900.0,60000.0,58700.0,1460000.0
2024-03-13,59600.0,59300.0,59600.0,58600.0,1490000.0
2024-03-12,59100.0,59300.0,60000.0,59000.0,1290000.0
2024-03-11,59300.0,60000.0,60500.0,59000.0,2350000.0
2024-03-08,60000.0,60900.0,61100.0,59500.0,1830000.0
2024-03-07,60600.0,61300.0,62300.0,60300.0,2510000.0
2024-03-06,61100.0,59200.0,61800.0,59100.0,3580000.0
2024-03-05,58900.0,58400.0,58900.0,57900.0,1000000.0
2024-03-04,58300.0,58700.0,59000.0,58200.0,1250000.0
2024-03-01,58600.0,58800.0,58900.0,58100.0,847400.0
2024-02-29,58500.0,58000.0,59200.0,57900.0,2670000.0
2024-02-28,57700.0,56500.0,57700.0,56500.0,1090000.0
2024-02-27,56300.0,56600.0,56600.0,55800.0,1760000.0
2024-02-26,56600.0,57200.0,57400.0,56400.0,809500.0
2024-02-23,57100.0,58000.0,58200.0,56900.0,1500000.0
2024-02-22,58000.0,58100.0,58500.0,57900.0,788900.0
2024-02-21,58100.0,59000.0,59000.0,57900.0,1130000.0
2024-02-20,58600.0,58300.0,59600.0,58000.0,1640000.0
2024-02-19,57900.0,58000.0,58100.0,57200.0,1270000.0
2024-02-16,58000.0,58500.0,58700.0,57800.0,1080000.0
2024-02-15,58400.0,57900.0,58800.0,57900.0,864400.0
2024-02-07,57800.0,57300.0,57900.0,57100.0,568300.0
2024-02-06,57300.0,57000.0,57400.0,56800.0,671200.0
2024-02-05,57000.0,57200.0,57400.0,56900.0,882600.0
2024-02-02,57000.0,57600.0,57900.0,57000.0,544000.0
2024-02-01,57500.0,56400.0,57700.0,56400.0,592000.0
2024-01-31,56300.0,57300.0,57900.0,56300.0,1100000.0
2024-01-30,57200.0,58000.0,58000.0,57200.0,732100.0
2024-01-29,57900.0,57300.0,59000.0,57300.0,701800.0
2024-01-26,57300.0,59000.0,59100.0,56900.0,2070000.0
2024-01-25,58800.0,60300.0,60400.0,58800.0,1390000.0
2024-01-24,60300.0,60300.0,60500.0,60100.0,472300.0
2024-01-23,60300.0,60900.0,61000.0,60300.0,346300.0
2024-01-22,60900.0,61600.0,61600.0,60800.0,360100.0
2024-01-19,61400.0,61800.0,61800.0,60800.0,714800.0
2024-01-18,60500.0,60700.0,60700.0,60400.0,446200.0
2024-01-17,60400.0,60400.0,60600.0,60200.0,469900.0
2024-01-16,60400.0,60500.0,60600.0,60100.0,266500.0
2024-01-15,60400.0,61000.0,61500.0,60400.0,443100.0
2024-01-12,61100.0,61400.0,61400.0,60500.0,497900.0
2024-01-11,61400.0,60800.0,61800.0,60800.0,489400.0
2024-01-10,60800.0,61600.0,61600.0,60600.0,822000.0
2024-01-09,61600.0,62000.0,62300.0,61500.0,558500.0
2024-01-08,62100.0,61900.0,62300.0,61900.0,654700.0
2024-01-05,61900.0,62400.0,62400.0,61600.0,708500.0
2024-01-04,62400.0,62200.0,62600.0,62200.0,773600.0
2024-01-03,63500.0,63700.0,63700.0,63200.0,557100.0
2024-01-02,63500.0,63900.0,64300.0,63300.0,770100.0
2023-12-29,63000.0,63000.0,63500.0,62700.0,1570000.0
2023-12-28,62200.0,62600.0,63100.0,62200.0,868500.0
2023-12-27,62100.0,62900.0,63300.0,62100.0,646500.0
2023-12-26,62700.0,62300.0,63000.0,62300.0,357500.0
2023-12-25,62000.0,61400.0,63100.0,61400.0,546700.0
2023-12-22,61500.0,62000.0,62100.0,61500.0,639900.0
2023-12-21,62000.0,61500.0,62200.0,61500.0,445100.0
2023-12-20,62000.0,62200.0,62700.0,61900.0,565300.0
2023-12-19,62200.0,61900.0,62500.0,61500.0,528200.0
2023-12-18,61500.0,62900.0,62900.0,61300.0,591300.0
2023-12-15,62800.0,63100.0,63600.0,62800.0,844700.0
2023-12-14,63000.0,64400.0,64900.0,63000.0,427100.0
2023-12-13,64000.0,65200.0,65800.0,64000.0,745900.0
2023-12-12,65000.0,65500.0,65900.0,64900.0,360800.0
2023-12-11,65500.0,65700.0,66100.0,65100.0,383500.0
2023-12-08,65600.0,66000.0,66000.0,65100.0,555900.0
2023-12-07,65600.0,65900.0,65900.0,65000.0,626200.0
2023-12-06,65200.0,64000.0,65300.0,64000.0,288500.0
2023-12-05,64000.0,65500.0,65500.0,64000.0,401700.0
2023-12-04,64700.0,65000.0,65900.0,64200.0,552500.0
2023-12-01,65000.0,65000.0,65200.0,64100.0,288000.0
2023-11-30,65000.0,65800.0,66400.0,65000.0,549900.0
2023-11-29,66200.0,64900.0,66800.0,64200.0,770200.0
2023-11-28,64900.0,64500.0,64900.0,63400.0,497100.0
2023-11-27,64300.0,62500.0,64400.0,62400.0,946000.0
2023-11-24,63000.0,60500.0,63000.0,60500.0,764100.0
2023-11-23,60400.0,63600.0,63900.0,60400.0,617600.0
